172.16.0.200 - - [29/May/2025:08:22:24 +0000] "GET /api/admin/exams HTTP/1.1" 401 56 "http://172.16.0.186:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
172.16.0.186 - - [29/May/2025:08:22:26 +0000] "GET /api/exams HTTP/1.1" 200 21306 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36"
172.16.0.186 - - [29/May/2025:08:22:26 +0000] "GET /api/exams HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36"
172.16.0.200 - - [29/May/2025:08:22:27 +0000] "GET /api/admin/exams HTTP/1.1" 401 56 "http://172.16.0.186:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
172.16.0.200 - - [29/May/2025:08:22:27 +0000] "GET /api/admin/exams HTTP/1.1" 401 56 "http://172.16.0.186:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
172.16.0.186 - - [29/May/2025:08:22:36 +0000] "GET /api/exams/6837cd667ea16ad9d86a7313 HTTP/1.1" 200 1359 "http://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
172.16.0.186 - - [29/May/2025:08:22:36 +0000] "GET /api/exams/6837cd667ea16ad9d86a7313 HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
172.16.0.200 - - [29/May/2025:08:22:43 +0000] "GET /api/admin/exams HTTP/1.1" 401 56 "http://172.16.0.186:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
172.16.0.200 - - [29/May/2025:08:22:43 +0000] "GET /api/admin/exams HTTP/1.1" 401 56 "http://172.16.0.186:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
172.16.0.200 - - [29/May/2025:08:22:49 +0000] "GET /api/admin/exams HTTP/1.1" 401 56 "http://172.16.0.186:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
172.16.0.200 - - [29/May/2025:08:22:49 +0000] "GET /api/admin/exams HTTP/1.1" 401 56 "http://172.16.0.186:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
172.16.0.200 - - [29/May/2025:08:23:13 +0000] "GET /api/admin/exams HTTP/1.1" 401 56 "http://172.16.0.186:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
172.16.0.200 - - [29/May/2025:08:23:13 +0000] "GET /api/admin/exams HTTP/1.1" 401 56 "http://172.16.0.186:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
127.0.0.1 - - [29/May/2025:09:22:21 +0000] "POST /api/auth/login HTTP/1.1" 200 281 "-" "PostmanRuntime/7.44.0"
127.0.0.1 - - [29/May/2025:09:22:28 +0000] "POST /api/auth/register HTTP/1.1" 409 35 "-" "PostmanRuntime/7.44.0"
